Wavelength / nm	385 nm 0,1 A	405nm, 36mA	415 nm, 25 mA	450 nm, 30 mA
539.0	0.0028009103541739295	0.0008702800346776327	-8.349606201725146e-05	-0.0003107916681660866
540.0	0.0028738270719886865	0.0010319248512786967	-0.0002270880158048934	1.1353999022802248e-05
541.0	0.0034405888331852106	0.0015137507469164776	0.00022379071908830038	0.00018455059428564442
542.0	0.002807539146702547	0.0012806091845111015	4.573669639162304e-05	-0.000151450800524269
543.0	0.0029898309412394347	0.001613224480209436	0.0002668683052245946	5.638511379113964e-05
544.0	0.0028539406944028426	0.00131169472616515	0.0003099458913608888	-0.0001756983238610744
545.0	0.003072690847847113	0.0012588493053532596	-2.1272882042140816e-07	-0.000227657302439929
546.0	0.002906971034631756	0.001451579663608372	0.000157738420345988	-0.0003766063743659658
547.0	0.002877141468252991	0.001265066413684073	0.00011466083420969379	-0.0004735964677131578
548.0	0.0029169142234246777	0.0012060038845413783	0.0002151752018610415	-0.00029000807673454474
549.0	0.002834054316816999	0.0012526321970224553	-9.498341832026053e-05	-0.00031771953197660377
550.0	0.002781023976588086	0.001333454605322983	0.0003099458913608888	-0.0003107916681660866
551.0	0.002930171808481904	0.0017593265259834715	0.0003042022132093802	-0.0003627506467449412
552.0	0.0026882208811874857	0.0014640138802699896	0.0004391786497697633	-0.000151450800524269
553.0	0.0031389787731332616	0.0012370894261954266	3.4249340088613965e-05	-0.0005186275824814952
554.0	0.0032980697938200013	0.0013054776178343366	-0.0002213443376533848	-0.00026922448530300284
555.0	0.00336435771910614	0.0012899348470073169	0.00012327635143695264	-0.00022072943862941178
556.0	0.0028837702607816085	0.0013738658094732466	0.00026399646614884436	-0.0002761523491135201
557.0	0.0031787515283049394	0.0011904611137143496	8.019876530065841e-05	-0.0002796162810187738
558.0	0.003248353849855392	0.001519967855247282	0.000157738420345988	-0.00038007030627122934
559.0	0.0035996798538719503	0.001613224480209436	0.00037887002917895955	-0.0004735964677131578
560.0	0.002754508806473634	0.0016847212260137482	0.000528205661118102	-0.0005013079229552169
561.0	0.002969944563653591	0.0019396226675769573	0.0005540522127998785	-0.000587906220586638
562.0	0.003046175677732661	0.0013489973761500115	0.0002496372707700769	-0.000549802969628808
563.0	0.0029633157711249827	0.001588356046886192	-2.318744142643955e-05	-0.0006537209267865172
564.0	0.002618618559637033	0.0015728132760591722	0.0004592815233000312	-0.0006260094715444582
565.0	0.0029368006010105216	0.0011407242470678704	0.0002467654316943267	-0.0004493489443763623
566.0	0.0027677663915308603	0.0013863000261348643	0.00016635393757324685	-0.000549802969628808
567.0	0.003596365457607646	0.0012153295470375936	0.0003759981901032012	-0.0005255554462920124
568.0	0.0032649258311769317	0.0016847212260137482	-0.0001466765216838136	-0.00013759507290324438
569.0	0.0031754371320406355	0.0012899348470073169	0.0004047165808607279	-0.00029000807673454474
570.0	0.00300308852629667	0.0014173855677889215	-1.4571924199180706e-05	-0.0006052258801129163
571.0	0.002804224750438234	0.001404951351127295	5.4352213618881885e-05	-0.0006779684501233128
572.0	0.0025125578791792068	0.0015044250844202622	0.00023814991446706782	-0.000490916127239446
573.0	0.0032881266050270794	0.0015324020719089085	-3.1802958653698394e-05	-0.0005186275824814952
574.0	0.0027843383728523904	0.001454688217773783	-0.0003477052569865091	-0.0005982980163024089
575.0	0.002777709580323782	0.001383191471969462	0.00017496945480050568	-0.0006675766544075418
576.0	0.002433012368835832	0.0013521059303154136	8.019876530065841e-05	-0.0005116997186709879
577.0	0.002433012368835832	0.0013676487011424422	0.0002496372707700769	-0.0007576388839442166
578.0	0.002771080787795164	0.001199786776210565	-1.1700085123430479e-05	-0.0005047718548604706
579.0	0.0034538464182424368	0.0014826652052624203	0.0006028734770876732	-0.0006987520415548546
580.0	0.002602046578315503	0.0012837177386765036	-0.0002931403145472058	-0.00040778176151327856
581.0	0.0025191866717078244	0.001134507138737066	0.00013763554681572008	-0.0005948340843971453
582.0	0.0024098115949856844	0.001454688217773783	-0.0002270880158048934	-0.0002726884172082664
583.0	0.0026683345036016422	0.001150049909564086	6.0095891770390496e-05	-0.0006294734034497216
584.0	0.0023501524622281536	0.0011189643679100374	0.00010891715605818517	-0.0005047718548604706
585.0	0.002134716705048197	0.0013863000261348643	0.0001405073858914703	-0.0006121537439234335
586.0	0.00253244425676505	0.001293043401172719	0.000456409684224281	-0.0005601947653445789
587.0	0.00243964116136445	0.0012153295470375936	-0.0002500627284109197	-0.0006883602458390836
588.0	0.0019093377590753088	0.001153158463729488	-0.00013231732630504612	-0.0008615568411019258
589.0	0.0023832964248712324	0.001171809788721919	6.871140899764935e-05	-0.000480524331523675
590.0	0.0019424817217183784	0.0010443590679403143	2.659110255336981e-06	-0.0005220915143867587
591.0	0.00218774704527711	0.001066118947098156	7.158324807339957e-05	-0.0009169797515860341
592.0	0.0017005307944239602	0.0008112175055349381	-0.0009881253708793974	-0.0005982980163024089
593.0	0.00207837196855497	0.000994622201293835	-0.00015529203891107243	-0.0009135158196807804
594.0	0.0020419136096475965	0.0010288162971132946	-0.00014093284353230499	-0.000986258389691177
595.0	0.0024098115949856844	0.0012557407511878573	-2.1272882042140816e-07	-0.0006537209267865172
596.0	0.002012084043268831	0.0008951484680008767	8.019876530065841e-05	-0.0005844422886813744
597.0	0.0015016670185655336	0.0008298688305273689	-1.7443763274939095e-05	-0.0009239076153965514
598.0	0.0019921976656829873	0.0006651154597609027	-0.0001294454872292959	-0.0005913701524918916
599.0	0.0012796024688569497	0.0008174346138657513	9.74297997551761e-05	-0.0006814323820285665
600.0	0.0016607580392522731	0.0007024181097457642	-0.0002845247973199469	-0.0009169797515860341
